State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Anand,Umreth,"Bajra(Pearl Millet/Cumbu)",Deshi,Non-FAQ,26/04/2025,2500,2550,2540
Gujarat,Banaskanth,Deesa,"Castor Seed",Other,FAQ,26/04/2025,5705,6121.25,6025
Gujarat,Banaskanth,Deesa,Mustard,Other,FAQ,26/04/2025,5180,5625,5450
Gujarat,Banaskanth,Deesa,"Suva (Dill Seed)",Other,FAQ,26/04/2025,7350,8150,8000
Gujarat,Banaskanth,Deesa(Bhildi),"Castor Seed",Other,FAQ,26/04/2025,5900,6070,6030
Gujarat,Banaskanth,Dhanera,Asalia,Asalia-Organic,FAQ,26/04/2025,8005,8060,8030
Gujarat,Banaskanth,Dhanera,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,26/04/2025,2350,2780,2575
Gujarat,Banaskanth,Dhanera,Taramira,Other,FAQ,26/04/2025,4800,4860,4830
Gujarat,Banaskanth,Palanpur,Mustard,Mustard,FAQ,26/04/2025,5405,5655,5530
Gujarat,Banaskanth,Palanpur,Soanf,Other,FAQ,26/04/2025,6750,19200,12975
Gujarat,Banaskanth,Panthawada,"Isabgul (Psyllium)",Other,FAQ,26/04/2025,10755,11170,11000
Gujarat,Banaskanth,Panthawada,Rajgir,Other,FAQ,26/04/2025,5000,5730,5350
Gujarat,Banaskanth,Thara(Shihori),"Castor Seed",Caster,FAQ,26/04/2025,5975,6125,6050
Gujarat,Banaskanth,Thara(Shihori),Wheat,Other,FAQ,26/04/2025,2400,2950,2675
Gujarat,Banaskanth,Tharad,"Castor Seed",Other,FAQ,26/04/2025,6000,6125,6075
Gujarat,Banaskanth,Tharad,Soanf,Other,FAQ,26/04/2025,7000,10630,9000
Gujarat,Bhavnagar,Bhavnagar,Cotton,Other,FAQ,26/04/2025,7405,7570,7485
Gujarat,Bhavnagar,Bhavnagar,Groundnut,Bold,Non-FAQ,26/04/2025,4545,5995,5270
Gujarat,Bhavnagar,Bhavnagar,"Methi Seeds",Other,FAQ,26/04/2025,4200,4335,4265
Gujarat,Bhavnagar,"Mahuva(Station Road)","Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,26/04/2025,2055,2965,2500
Gujarat,Bhavnagar,Palitana,Tomato,Hybrid,FAQ,26/04/2025,500,1250,875
Gujarat,"Chhota Udaipur",Kalediya,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,26/04/2025,7000,7400,7200
Gujarat,"Chhota Udaipur","Modasar        ",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,26/04/2025,7000,7400,7200
Gujarat,Dahod,Dahod,Rice,Coarse,FAQ,26/04/2025,5000,6000,5500
Gujarat,Dahod,Dahod,Soyabean,Soyabeen,Non-FAQ,26/04/2025,4350,4400,4375
Gujarat,Dahod,"Dahod(Veg. Market)","Bitter gourd","Bitter Gourd",FAQ,26/04/2025,1000,2500,2000
Gujarat,Dahod,"Dahod(Veg. Market)",Brinjal,Brinjal,FAQ,26/04/2025,500,2000,1500
Gujarat,Dahod,"Dahod(Veg. Market)",Cowpea(Veg),"Cowpea (Veg)",FAQ,26/04/2025,3000,5000,4000
Gujarat,Dahod,"Dahod(Veg. Market)","Green Chilli","Green Chilly",FAQ,26/04/2025,500,3000,2000
Gujarat,Dahod,"Dahod(Veg. Market)",Mint(Pudina),Mint(Pudina),FAQ,26/04/2025,2000,3000,2500
Gujarat,Dahod,"Dahod(Veg. Market)","Pointed gourd (Parval)",Other,FAQ,26/04/2025,5000,6000,5500
Gujarat,Dahod,"Dahod(Veg. Market)",Potato,Potato,FAQ,26/04/2025,1000,1500,1200
Gujarat,Dahod,"Dahod(Veg. Market)",Ridgeguard(Tori),Ridgeguard(Tori),FAQ,26/04/2025,2000,2000,2000
Gujarat,Dahod,"Dahod(Veg. Market)",Tomato,Tomato,FAQ,26/04/2025,600,1600,1000
Gujarat,Gandhinagar,Mansa,"Guar Seed(Cluster Beans Seed)",Split,FAQ,26/04/2025,3000,4790,4770
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Water Melon",Other,Medium,26/04/2025,1000,1000,1000
Gujarat,"Gir Somnath",Talalagir,Brinjal,Other,FAQ,26/04/2025,1000,2500,2000
Gujarat,"Gir Somnath",Talalagir,Mango,Keshar,Large,26/04/2025,11000,15000,12000
Gujarat,"Gir Somnath",Talalagir,Tomato,Other,FAQ,26/04/2025,1000,2500,1800
Gujarat,"Gir Somnath",Veraval,"Bengal Gram(Gram)(Whole)",Other,FAQ,26/04/2025,4505,5370,5300
Gujarat,"Gir Somnath",Veraval,"Corriander seed","Coriander Seed",FAQ,26/04/2025,5455,6700,6500
Gujarat,"Gir Somnath",Veraval,Soyabean,Other,FAQ,26/04/2025,4055,4190,4150
Gujarat,Jamnagar,Jamnagar,Ajwan,Other,FAQ,26/04/2025,7625,13400,10825
Gujarat,Jamnagar,Jamnagar,Groundnut,Other,FAQ,26/04/2025,6700,6850,6825
Gujarat,Jamnagar,Jamnagar,Wheat,Other,FAQ,26/04/2025,2400,2580,2525
Gujarat,Jamnagar,Kalawad,"Corriander seed",Other,FAQ,26/04/2025,6250,7025,6825
Gujarat,Junagarh,Bhesan,"Bengal Gram(Gram)(Whole)",Other,FAQ,26/04/2025,4500,5400,5000
Gujarat,Junagarh,Bhesan,Wheat,Other,FAQ,26/04/2025,2000,2500,2250
Gujarat,Junagarh,Mangrol,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,26/04/2025,2125,2835,2800
Gujarat,Mehsana,Kadi,Ajwan,Other,FAQ,26/04/2025,5900,9855,9000
Gujarat,Mehsana,Kadi,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,26/04/2025,5250,5345,5300
Gujarat,Mehsana,Vijapur(Kukarvada),Wheat,Other,Non-FAQ,26/04/2025,2300,2955,2500
Gujarat,Mehsana,Vijapur(veg),"Bitter gourd",Other,FAQ,26/04/2025,1000,1000,1000
Gujarat,Mehsana,Vijapur(veg),Guar,Other,FAQ,26/04/2025,2000,6300,4150
Gujarat,Mehsana,Visnagar,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,26/04/2025,2200,2350,2275
Gujarat,Mehsana,Visnagar,Cotton,Other,FAQ,26/04/2025,6500,8030,7265
Gujarat,Morbi,Morbi,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,26/04/2025,4900,5370,5135
Gujarat,Morbi,Morbi,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,500,1500,1000
Gujarat,Morbi,Morbi,"Castor Seed","Castor seed",FAQ,26/04/2025,5830,5930,5880
Gujarat,Morbi,Morbi,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,2000,3000,2500
Gujarat,Morbi,Morbi,"Green Chilli","Green Chilly",FAQ,26/04/2025,1500,2000,1750
Gujarat,Morbi,Morbi,Groundnut,Other,FAQ,26/04/2025,3500,4530,4015
Gujarat,Morbi,Vankaner,Soanf,Soanf,FAQ,26/04/2025,6775,9225,8500
Gujarat,Navsari,Navsari,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,2000,2500,2250
Gujarat,Navsari,Navsari,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,800,900,850
Gujarat,Navsari,Navsari,Capsicum,Capsicum,FAQ,26/04/2025,3500,3750,3625
Gujarat,Navsari,Navsari,Coriander(Leaves),Coriander,FAQ,26/04/2025,3500,4000,3750
Gujarat,Navsari,Navsari,"Green Chilli","Green Chilly",FAQ,26/04/2025,2000,4000,3000
Gujarat,Navsari,Navsari,Methi(Leaves),Methi,FAQ,26/04/2025,2500,3000,2750
Gujarat,Panchmahals,Godhra(Kakanpur),Maize,Other,Non-FAQ,26/04/2025,2245,2260,2250
Gujarat,Panchmahals,"Morva Hafad",Wheat,Other,FAQ,26/04/2025,2250,2400,2325
Gujarat,Patan,Harij,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,26/04/2025,5375,5440,5408
Gujarat,Patan,Patan,Tobacco,Other,FAQ,26/04/2025,8100,13050,11500
Gujarat,Patan,Sami,Ajwan,Ajwan,FAQ,26/04/2025,6000,9000,7500
Gujarat,Patan,Sami,Wheat,Other,FAQ,26/04/2025,2250,3000,2750
Gujarat,Patan,Siddhpur,"Methi Seeds",Methiseeds,FAQ,26/04/2025,4500,4500,4500
Gujarat,Patan,Siddhpur,"Suva (Dill Seed)","Suva (Dill Seed)",FAQ,26/04/2025,8400,8605,8502
Gujarat,Patan,Siddhpur,Wheat,Hybrid,FAQ,26/04/2025,2350,3155,2752
Gujarat,Porbandar,Porbandar,"Green Chilli","Green Chilly",FAQ,26/04/2025,1500,2000,1750
Gujarat,Porbandar,Porbandar,Guar,Gwar,FAQ,26/04/2025,3000,4000,3500
Gujarat,Porbandar,Porbandar,Methi(Leaves),Fenugreek-Organic,FAQ,26/04/2025,2000,2500,2250
Gujarat,Porbandar,Porbandar,"Mousambi(Sweet Lime)",Mousambi,Large,26/04/2025,4000,5000,4500
Gujarat,Porbandar,Porbandar,Pomegranate,Other,Large,26/04/2025,4000,8000,6000
Gujarat,Porbandar,Porbandar,Rayee,Organic,FAQ,26/04/2025,3500,3500,3500
Gujarat,Rajkot,"Gondal(Veg.market Gondal)","Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,1100,4500,2800
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Brinjal,Brinjal,FAQ,26/04/2025,200,2000,1100
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cauliflower,Cauliflower,FAQ,26/04/2025,400,2000,1200
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Guava,Guava,Medium,26/04/2025,1000,2000,1500
Gujarat,Rajkot,Jasdan,Groundnut,G20,FAQ,26/04/2025,4250,5150,5025
Gujarat,Rajkot,Jasdan,Mustard,Mustard,FAQ,26/04/2025,5000,6610,5500
Gujarat,Rajkot,Jasdan,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,26/04/2025,7000,8500,7750
Gujarat,Rajkot,Jetpur(Dist.Rajkot),"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,26/04/2025,6000,6900,6250
Gujarat,Rajkot,Jetpur(Dist.Rajkot),"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,26/04/2025,5025,5405,5350
Gujarat,Rajkot,Jetpur(Dist.Rajkot),Wheat,Other,FAQ,26/04/2025,2350,2740,2650
Gujarat,Rajkot,Rajkot,"Black Gram (Urd Beans)(Whole)",Desi,FAQ,26/04/2025,5050,8075,7400
Gujarat,Rajkot,Rajkot,"Corriander seed","A-1, Green",FAQ,26/04/2025,6050,7990,6950
Gujarat,Rajkot,Rajkot,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,26/04/2025,18255,21755,20500
Gujarat,Rajkot,Rajkot,"Methi Seeds",Methiseeds,FAQ,26/04/2025,4100,6300,4900
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,26/04/2025,7500,9730,8675
Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,26/04/2025,7000,8250,7500
Gujarat,Rajkot,Rajkot,Wheat,Sharbati,FAQ,26/04/2025,2430,3055,2530
Gujarat,Sabarkantha,Bayad,Wheat,Other,FAQ,26/04/2025,2450,2650,2500
Gujarat,Sabarkantha,Himatnagar,"Castor Seed","Castor seed",FAQ,26/04/2025,5990,6085,6030
Gujarat,Sabarkantha,Himatnagar,Mustard,Mustard,Non-FAQ,26/04/2025,4900,5100,5000
Gujarat,Sabarkantha,Himatnagar,Wheat,Sonalika,FAQ,26/04/2025,2425,2905,2700
Gujarat,Sabarkantha,Modasa,Maize,"Hybrid Red (Cattle Feed)",FAQ,26/04/2025,2050,2250,2250
Gujarat,Sabarkantha,Modasa(Tintoi),Maize,"Hybrid Red (Cattle Feed)",Non-FAQ,26/04/2025,1950,2150,2150
Gujarat,Sabarkantha,Talod,"Castor Seed",Caster,FAQ,26/04/2025,6000,6105,6052
Gujarat,Sabarkantha,Talod,Soanf,Other,FAQ,26/04/2025,8500,15055,11777
Gujarat,Sabarkantha,Vadali,Maize,Other,Non-FAQ,26/04/2025,2150,2220,2185
Gujarat,Sabarkantha,Vijaynagar(Kundlakap),"Castor Seed",Other,FAQ,26/04/2025,5800,5820,5810
Gujarat,Surat,Mahuva(Anaval),"Pointed gourd (Parval)",Other,FAQ,26/04/2025,2100,2250,2200
Gujarat,Surat,Nizar(Pumkitalov),Wheat,Lokwan,Non-FAQ,26/04/2025,2405,2565,2495
Gujarat,Surat,Songadh,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,3500,4000,3800
Gujarat,Surat,Songadh,Groundnut,"Big (With Shell)",Non-FAQ,26/04/2025,6100,6800,6590
Gujarat,Surat,Songadh(Badarpada),"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,3500,4000,3800
Gujarat,Surat,Surat,"Banana - Green",Other,FAQ,26/04/2025,1100,1600,1350
Gujarat,Surat,Surat,Drumstick,Other,FAQ,26/04/2025,900,1900,1400
Gujarat,Surat,Surat,"Pointed gourd (Parval)",Other,FAQ,26/04/2025,3000,5000,4000
Gujarat,Surat,Surat,"Turmeric (raw)",Other,FAQ,26/04/2025,4000,12000,8000
Gujarat,Surat,Uchhal,Maize,Other,Non-FAQ,26/04/2025,1980,2130,2120
Gujarat,Surendranagar,Chotila,Jowar(Sorghum),Other,Non-FAQ,26/04/2025,3500,4500,4000
Gujarat,Surendranagar,Dhragradhra,Mustard,Mustard,FAQ,26/04/2025,5130,5130,5130
Gujarat,Surendranagar,Vadhvan,Apple,Apple,Medium,26/04/2025,17500,20000,18750
Gujarat,Surendranagar,Vadhvan,"Bitter gourd","Bitter Gourd",FAQ,26/04/2025,4000,4500,4250
Gujarat,Surendranagar,Vadhvan,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Carrot,Carrot,FAQ,26/04/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,FAQ,26/04/2025,3000,3500,3250
Gujarat,Surendranagar,Vadhvan,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,2500,3500,3000
Gujarat,Surendranagar,Vadhvan,Spinach,Spinach,FAQ,26/04/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,"Water Melon","Water Melon",Medium,26/04/2025,500,750,625
Gujarat,Vadodara(Baroda),Padra,"Bitter gourd",Other,FAQ,26/04/2025,2500,3500,3000
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,FAQ,26/04/2025,1000,3500,2250
Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,FAQ,26/04/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Onion,Other,FAQ,26/04/2025,1000,1500,1250
Gujarat,Vadodara(Baroda),Padra,"Pointed gourd (Parval)",Other,FAQ,26/04/2025,3500,4250,3900
Haryana,Ambala,"Ambala Cantt.",Banana,Other,Medium,26/04/2025,1700,2400,2200
Haryana,Ambala,Barara,"Bhindi(Ladies Finger)",Other,FAQ,26/04/2025,1200,1200,1200
Haryana,Ambala,Barara,Capsicum,Other,FAQ,26/04/2025,700,800,700
Haryana,Ambala,Barara,Colacasia,Colacasia,FAQ,26/04/2025,1200,1200,1200
Haryana,Ambala,Barara,Coriander(Leaves),Coriander,FAQ,26/04/2025,1200,1500,1200
Haryana,Ambala,Barara,Mango,Other,Medium,26/04/2025,4000,6000,4000
Haryana,Ambala,Barara,"Mousambi(Sweet Lime)",Other,Medium,26/04/2025,3000,3900,3000
Haryana,Ambala,Barara,Onion,Other,Non-FAQ,26/04/2025,1100,1200,1100
Haryana,Ambala,Barara,Pineapple,Other,Medium,26/04/2025,4300,4300,4300
Haryana,Ambala,Naraingarh,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,2200,4000,3000
Haryana,Ambala,Naraingarh,Coriander(Leaves),Coriander,FAQ,26/04/2025,1000,1500,1200
Haryana,Ambala,Naraingarh,Ginger(Dry),Other,FAQ,26/04/2025,3500,4000,3800
Haryana,Ambala,Naraingarh,"Green Chilli","Green Chilly",FAQ,26/04/2025,1500,2100,1800
Haryana,Ambala,Naraingarh,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,1000,1500,1400
Haryana,Ambala,Naraingarh,Lemon,Other,FAQ,26/04/2025,6000,13000,10000
Haryana,Ambala,Naraingarh,Tinda,Tinda,FAQ,26/04/2025,3000,4000,3500
Haryana,Ambala,Naraingarh,"Water Melon","Water Melon",Medium,26/04/2025,600,1300,850
Haryana,Ambala,Shahzadpur,Capsicum,Capsicum,FAQ,26/04/2025,1000,1000,1000
Haryana,Faridabad,Ballabhgarh,Cucumbar(Kheera),Other,FAQ,26/04/2025,1500,1800,1600
Haryana,Faridabad,Faridabad,Apple,Apple,Large,26/04/2025,10000,12000,11000
Haryana,Faridabad,Faridabad,Cabbage,Other,FAQ,26/04/2025,400,700,550
Haryana,Faridabad,Faridabad,Chikoos(Sapota),Other,Large,26/04/2025,1800,2000,1900
Haryana,Faridabad,Faridabad,"Karbuja(Musk Melon)",Karbhuja,Large,26/04/2025,1000,2000,1500
Haryana,Faridabad,Faridabad,Plum,Other,Large,26/04/2025,6000,8000,7000
Haryana,Fatehabad,Jakhal,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,1000,1000
Haryana,Fatehabad,Jakhal,"Squash(Chappal Kadoo)",Other,FAQ,26/04/2025,1000,1000,1000
Haryana,Gurgaon,Sohna,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,1400,1200
Haryana,Gurgaon,Sohna,Cabbage,Cabbage,FAQ,26/04/2025,800,1000,1000
Haryana,Gurgaon,Sohna,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1000,2000,1500
Haryana,Gurgaon,Sohna,"Green Chilli","Green Chilly",FAQ,26/04/2025,2000,3000,3000
Haryana,Gurgaon,Sohna,Onion,Onion,FAQ,26/04/2025,1500,1500,1500
Haryana,Gurgaon,Sohna,Pumpkin,Pumpkin,FAQ,26/04/2025,800,1200,1200
Haryana,Gurgaon,Sohna,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,26/04/2025,2000,3200,2800
Haryana,Hissar,Barwala(Hisar),"Bitter gourd",Other,FAQ,26/04/2025,2600,2700,2700
Haryana,Hissar,Barwala(Hisar),"Long Melon(Kakri)","Long Melon (Kakri)",FAQ,26/04/2025,1000,1200,1100
Haryana,Hissar,Barwala(Hisar),Onion,Other,FAQ,26/04/2025,800,1000,900
Haryana,Hissar,Barwala(Hisar),Pomegranate,Other,Medium,26/04/2025,10000,11000,11000
Haryana,Hissar,Barwala(Hisar),"Water Melon",Other,Medium,26/04/2025,1000,1250,1100
Haryana,Hissar,Uklana,"Mousambi(Sweet Lime)",Mousambi,Medium,26/04/2025,4000,4500,4500
Haryana,Jhajar,Bahadurgarh,Brinjal,Other,FAQ,26/04/2025,1000,1500,1200
Haryana,Jhajar,Bahadurgarh,Cauliflower,Other,FAQ,26/04/2025,500,1000,800
Haryana,Jhajar,Bahadurgarh,Chikoos(Sapota),Other,Medium,26/04/2025,2500,3000,2800
Haryana,Jhajar,Bahadurgarh,Cucumbar(Kheera),Other,FAQ,26/04/2025,1400,1600,1500
Haryana,Jhajar,Bahadurgarh,"Mousambi(Sweet Lime)",Other,Medium,26/04/2025,3800,4000,3900
Haryana,Jhajar,Bahadurgarh,"Peas cod",Other,FAQ,26/04/2025,6000,7000,6500
Haryana,Jhajar,Bahadurgarh,"Pointed gourd (Parval)",Other,FAQ,26/04/2025,2500,4000,3500
Haryana,Jhajar,Bahadurgarh,Tomato,Other,FAQ,26/04/2025,500,1000,800
Haryana,Jind,Jind,Onion,Other,FAQ,26/04/2025,750,1000,850
Haryana,Jind,Narwana,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,1500,1500,1500
Haryana,Karnal,Gharaunda,Apple,Other,Medium,26/04/2025,11000,11000,11000
Haryana,Kurukshetra,Iamailabad,Apple,Apple,Large,26/04/2025,7800,9890,8580
Haryana,Kurukshetra,Ladwa,Cauliflower,Cauliflower,FAQ,26/04/2025,500,1000,700
Haryana,Kurukshetra,Ladwa,Chikoos(Sapota),Sapota,Medium,26/04/2025,2000,2000,2000
Haryana,Kurukshetra,Ladwa,"Green Chilli","Green Chilly",FAQ,26/04/2025,2000,2500,2300
Haryana,Kurukshetra,Ladwa,Mango,Other,Medium,26/04/2025,5000,7000,6000
Haryana,Kurukshetra,Ladwa,Onion,Onion,FAQ,26/04/2025,1300,1400,1400
Haryana,Kurukshetra,Shahabad,Banana,"Banana - Ripe",Medium,26/04/2025,2800,3000,2900
Haryana,Kurukshetra,Shahabad,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,3000,3200,3100
Haryana,Kurukshetra,Shahabad,Capsicum,Capsicum,FAQ,26/04/2025,600,1000,800
Haryana,Kurukshetra,Shahabad,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,800,1200,1000
Haryana,Kurukshetra,Shahabad,Orange,Orange,Medium,26/04/2025,4200,5500,4500
Haryana,Kurukshetra,Shahabad,"Peas Wet","Peas Wet",FAQ,26/04/2025,4500,5000,4700
Haryana,Kurukshetra,Shahabad,"Sponge gourd",Other,FAQ,26/04/2025,2000,3500,2500
Haryana,Kurukshetra,Thanesar,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,2000,1500
Haryana,Kurukshetra,Thanesar,Carrot,Carrot,FAQ,26/04/2025,1500,2500,2000
Haryana,Kurukshetra,Thanesar,"Cluster beans","Cluster Beans",FAQ,26/04/2025,5000,7000,6000
Haryana,Kurukshetra,Thanesar,Colacasia,Colacasia,FAQ,26/04/2025,4000,5000,4500
Haryana,Kurukshetra,Thanesar,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1500,2500,2000
Haryana,Kurukshetra,Thanesar,Ginger(Green),"Green Ginger",FAQ,26/04/2025,4500,5500,5000
Haryana,Kurukshetra,Thanesar,Grapes,Other,Medium,26/04/2025,5000,8000,6000
Haryana,Kurukshetra,Thanesar,Guava,Guava,Medium,26/04/2025,6000,8000,7000
Haryana,Kurukshetra,Thanesar,"Jack Fruit","Jack Fruit",Medium,26/04/2025,3000,4000,3500
Haryana,Kurukshetra,Thanesar,Onion,Onion,Non-FAQ,26/04/2025,1000,2300,1600
Haryana,Kurukshetra,Thanesar,Orange,Orange,Medium,26/04/2025,6000,10000,8000
Haryana,Kurukshetra,Thanesar,Papaya,Papaya,Medium,26/04/2025,3000,4000,3500
Haryana,Kurukshetra,Thanesar,Peas(Dry),Other,FAQ,26/04/2025,7000,8500,8000
Haryana,Mahendragarh-Narnaul,Narnaul,Brinjal,Brinjal,FAQ,26/04/2025,1500,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1000,1500,1200
Haryana,Mahendragarh-Narnaul,Narnaul,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,1000,1500,1200
Haryana,Mahendragarh-Narnaul,Narnaul,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,26/04/2025,1000,2500,2000
Haryana,Mewat,FerozpurZirkha(Nagina),Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1600,2000,1800
Haryana,Mewat,Punhana,Tomato,Other,FAQ,26/04/2025,800,800,800
Haryana,Palwal,Hassanpur,Potato,Potato,Non-FAQ,26/04/2025,1000,1000,1000
Haryana,Palwal,Palwal,Brinjal,Brinjal,FAQ,26/04/2025,1200,1500,1350
Haryana,Panchkula,Barwala,Brinjal,Other,FAQ,26/04/2025,1000,1200,1100
Haryana,Panchkula,Barwala,"Peas cod",Other,FAQ,26/04/2025,4000,4000,4000
Haryana,Panchkula,"New Grain Market , Panchkula",Tomato,Other,FAQ,26/04/2025,1000,2000,1500
Haryana,Panchkula,Panchkul(Kalka),Potato,Other,FAQ,26/04/2025,1000,2000,1500
Haryana,Rewari,Kosli,Banana,Other,Medium,26/04/2025,2000,2000,2000
Haryana,Rewari,Kosli,Tomato,Other,FAQ,26/04/2025,1000,1000,1000
Haryana,Rohtak,Meham,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1000,1000,1000
Haryana,Rohtak,Meham,Onion,Other,FAQ,26/04/2025,1200,1200,1200
Haryana,Rohtak,Rohtak,Apple,Other,Large,26/04/2025,5000,10000,7000
Haryana,Rohtak,Rohtak,Banana,Other,Large,26/04/2025,1800,2000,2000
Haryana,Rohtak,Rohtak,Mango,Other,Large,26/04/2025,4000,6000,5000
Haryana,Sirsa,kalanwali,Banana,Other,Medium,26/04/2025,2500,3000,3000
Haryana,Sirsa,kalanwali,Potato,Other,FAQ,26/04/2025,1000,1000,1000
Haryana,Sonipat,Ganaur,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,2800,3000,2800
Haryana,Sonipat,Ganaur,"Bitter gourd","Bitter Gourd",FAQ,26/04/2025,2800,3000,2800
Haryana,Sonipat,Ganaur,Brinjal,Brinjal,FAQ,26/04/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,Onion,Onion,FAQ,26/04/2025,1800,2000,2000
Haryana,Sonipat,Ganaur,Pumpkin,Pumpkin,FAQ,26/04/2025,900,1000,1000
Haryana,Sonipat,Ganaur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,26/04/2025,2800,3000,2800
Haryana,Sonipat,"New Grain Market , Sonipat",Wheat,Other,FAQ,26/04/2025,2425,2425,2425
Haryana,Sonipat,Sonepat,Banana,Other,Medium,26/04/2025,3400,3500,3400
Haryana,Sonipat,Sonepat,Brinjal,Other,FAQ,26/04/2025,1200,1900,1200
Haryana,Sonipat,Sonepat,Onion,Other,FAQ,26/04/2025,900,1000,1000
Haryana,"Yamuna Nagar",Chhachrauli,"Bitter gourd","Bitter Gourd",FAQ,26/04/2025,1800,1800,1800
Haryana,"Yamuna Nagar",Chhachrauli,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,500,500,500
Haryana,"Yamuna Nagar",Chhachrauli,Cauliflower,Cauliflower,FAQ,26/04/2025,800,1000,800
Haryana,"Yamuna Nagar",Chhachrauli,"Green Chilli","Green Chilly",FAQ,26/04/2025,3000,3000,3000
Haryana,"Yamuna Nagar",Jagadhri,Apple,Other,Medium,26/04/2025,7200,9500,8500
Haryana,"Yamuna Nagar",Jagadhri,Banana,Other,Medium,26/04/2025,1800,2000,2000
Haryana,"Yamuna Nagar",Jagadhri,"Bottle gourd",Other,FAQ,26/04/2025,400,600,500
Haryana,"Yamuna Nagar",Jagadhri,Brinjal,Other,FAQ,26/04/2025,1000,1200,1200
Haryana,"Yamuna Nagar",Jagadhri,Carrot,Other,FAQ,26/04/2025,900,1400,1200
Haryana,"Yamuna Nagar",Jagadhri,Onion,Other,FAQ,26/04/2025,1150,1600,1450
Haryana,"Yamuna Nagar",Jagadhri,"Peas Wet",Other,FAQ,26/04/2025,3000,3500,3500
Haryana,"Yamuna Nagar",Mustafabad,"Bottle gourd",Other,FAQ,26/04/2025,500,800,700
Haryana,"Yamuna Nagar",Mustafabad,Potato,Other,FAQ,26/04/2025,600,1200,1000
Haryana,"Yamuna Nagar",Radaur,"Bitter gourd",Other,FAQ,26/04/2025,2000,2800,2500
Haryana,"Yamuna Nagar",Radaur,"Bottle gourd",Other,FAQ,26/04/2025,700,900,800
Haryana,"Yamuna Nagar",Radaur,Brinjal,Other,FAQ,26/04/2025,1000,1400,1200
